sales,date,region
" $1,797.00 ",8/9/2018,north
" $1,794.00 ",8/9/2018,south
" $1,620.00 ",8/9/2018,east
" $1,683.00 ",8/9/2018,west
" $1,620.00 ",8/10/2018,north
" $1,554.00 ",8/10/2018,south
" $1,701.00 ",8/10/2018,east
" $1,785.00 ",8/10/2018,west
" $1,689.00 ",8/11/2018,north
" $1,650.00 ",8/11/2018,south
" $1,533.00 ",8/11/2018,east
" $1,587.00 ",8/11/2018,west
" $1,509.00 ",8/12/2018,north
" $1,743.00 ",8/12/2018,south
" $1,719.00 ",8/12/2018,east
" $1,743.00 ",8/12/2018,west
" $1,701.00 ",8/13/2018,north
" $1,629.00 ",8/13/2018,south
" $1,638.00 ",8/13/2018,east
" $1,611.00 ",8/13/2018,west
" $1,623.00 ",8/14/2018,north
" $1,635.00 ",8/14/2018,south
" $1,716.00 ",8/14/2018,east
" $1,707.00 ",8/14/2018,west
" $1,602.00 ",8/15/2018,north
" $1,542.00 ",8/15/2018,south
" $1,800.00 ",8/15/2018,east
" $1,734.00 ",8/15/2018,west
" $1,788.00 ",8/16/2018,north
" $1,614.00 ",8/16/2018,south
" $1,743.00 ",8/16/2018,east
" $1,770.00 ",8/16/2018,west
" $1,776.00 ",8/17/2018,north
" $1,713.00 ",8/17/2018,south
" $1,623.00 ",8/17/2018,east
" $1,752.00 ",8/17/2018,west
" $1,527.00 ",8/18/2018,north
" $1,776.00 ",8/18/2018,south
" $1,689.00 ",8/18/2018,east
" $1,713.00 ",8/18/2018,west
" $1,509.00 ",8/19/2018,north
" $1,575.00 ",8/19/2018,south
" $1,701.00 ",8/19/2018,east
" $1,575.00 ",8/19/2018,west
" $1,581.00 ",8/20/2018,north
" $1,779.00 ",8/20/2018,south
" $1,662.00 ",8/20/2018,east
" $1,506.00 ",8/20/2018,west
" $1,794.00 ",8/21/2018,north
" $1,659.00 ",8/21/2018,south
" $1,644.00 ",8/21/2018,east
" $1,707.00 ",8/21/2018,west
" $1,704.00 ",8/22/2018,north
" $1,500.00 ",8/22/2018,south
" $1,539.00 ",8/22/2018,east
" $1,800.00 ",8/22/2018,west
" $1,557.00 ",8/23/2018,north
" $1,554.00 ",8/23/2018,south
" $1,788.00 ",8/23/2018,east
" $1,563.00 ",8/23/2018,west
" $1,548.00 ",8/24/2018,north
" $1,560.00 ",8/24/2018,south
" $1,734.00 ",8/24/2018,east
" $1,644.00 ",8/24/2018,west
" $1,629.00 ",8/25/2018,north
" $1,677.00 ",8/25/2018,south
" $1,764.00 ",8/25/2018,east
" $1,515.00 ",8/25/2018,west
" $1,542.00 ",8/26/2018,north
" $1,545.00 ",8/26/2018,south
" $1,668.00 ",8/26/2018,east
" $1,584.00 ",8/26/2018,west
" $1,605.00 ",8/27/2018,north
" $1,740.00 ",8/27/2018,south
" $1,602.00 ",8/27/2018,east
" $1,509.00 ",8/27/2018,west
" $1,566.00 ",8/28/2018,north
" $1,680.00 ",8/28/2018,south
" $1,656.00 ",8/28/2018,east
" $1,722.00 ",8/28/2018,west
" $1,662.00 ",8/29/2018,north
" $1,794.00 ",8/29/2018,south
" $1,734.00 ",8/29/2018,east
" $1,647.00 ",8/29/2018,west
" $1,635.00 ",8/30/2018,north
" $1,743.00 ",8/30/2018,south
" $1,665.00 ",8/30/2018,east
" $1,770.00 ",8/30/2018,west
" $1,749.00 ",8/31/2018,north
" $1,695.00 ",8/31/2018,south
" $1,644.00 ",8/31/2018,east
" $1,602.00 ",8/31/2018,west
" $1,560.00 ",9/1/2018,north
" $1,500.00 ",9/1/2018,south
" $1,719.00 ",9/1/2018,east
" $1,557.00 ",9/1/2018,west
" $1,527.00 ",9/2/2018,north
" $1,653.00 ",9/2/2018,south
" $1,506.00 ",9/2/2018,east
" $1,575.00 ",9/2/2018,west
" $1,749.00 ",9/3/2018,north
" $1,770.00 ",9/3/2018,south
" $1,674.00 ",9/3/2018,east
" $1,650.00 ",9/3/2018,west
" $1,794.00 ",9/4/2018,north
" $1,509.00 ",9/4/2018,south
" $1,785.00 ",9/4/2018,east
" $1,539.00 ",9/4/2018,west
" $1,731.00 ",9/5/2018,north
" $1,617.00 ",9/5/2018,south
" $1,656.00 ",9/5/2018,east
" $1,599.00 ",9/5/2018,west
" $1,713.00 ",9/6/2018,north
" $1,506.00 ",9/6/2018,south
" $1,758.00 ",9/6/2018,east
" $1,650.00 ",9/6/2018,west
" $1,791.00 ",9/7/2018,north
" $1,623.00 ",9/7/2018,south
" $1,776.00 ",9/7/2018,east
" $1,653.00 ",9/7/2018,west
" $1,659.00 ",9/8/2018,north
" $1,755.00 ",9/8/2018,south
" $1,533.00 ",9/8/2018,east
" $1,557.00 ",9/8/2018,west
" $1,527.00 ",9/9/2018,north
" $1,614.00 ",9/9/2018,south
" $1,638.00 ",9/9/2018,east
" $1,704.00 ",9/9/2018,west
" $1,650.00 ",9/10/2018,north
" $1,656.00 ",9/10/2018,south
" $1,782.00 ",9/10/2018,east
" $1,527.00 ",9/10/2018,west
" $1,578.00 ",9/11/2018,north
" $1,767.00 ",9/11/2018,south
" $1,749.00 ",9/11/2018,east
" $1,524.00 ",9/11/2018,west
" $1,719.00 ",9/12/2018,north
" $1,695.00 ",9/12/2018,south
" $1,740.00 ",9/12/2018,east
" $1,533.00 ",9/12/2018,west
" $1,653.00 ",9/13/2018,north
" $1,560.00 ",9/13/2018,south
" $1,677.00 ",9/13/2018,east
" $1,539.00 ",9/13/2018,west
" $1,713.00 ",9/14/2018,north
" $1,554.00 ",9/14/2018,south
" $1,743.00 ",9/14/2018,east
" $1,701.00 ",9/14/2018,west
" $1,587.00 ",9/15/2018,north
" $1,512.00 ",9/15/2018,south
" $1,698.00 ",9/15/2018,east
" $1,746.00 ",9/15/2018,west
" $1,554.00 ",9/16/2018,north
" $1,554.00 ",9/16/2018,south
" $1,782.00 ",9/16/2018,east
" $1,782.00 ",9/16/2018,west
" $1,764.00 ",9/17/2018,north
" $1,620.00 ",9/17/2018,south
" $1,545.00 ",9/17/2018,east
" $1,722.00 ",9/17/2018,west
" $1,503.00 ",9/18/2018,north
" $1,530.00 ",9/18/2018,south
" $1,737.00 ",9/18/2018,east
" $1,692.00 ",9/18/2018,west
" $1,542.00 ",9/19/2018,north
" $1,758.00 ",9/19/2018,south
" $1,779.00 ",9/19/2018,east
" $1,593.00 ",9/19/2018,west
" $1,686.00 ",9/20/2018,north
" $1,749.00 ",9/20/2018,south
" $1,662.00 ",9/20/2018,east
" $1,569.00 ",9/20/2018,west
" $1,590.00 ",9/21/2018,north
" $1,665.00 ",9/21/2018,south
" $1,716.00 ",9/21/2018,east
" $1,704.00 ",9/21/2018,west
" $1,632.00 ",9/22/2018,north
" $1,581.00 ",9/22/2018,south
" $1,758.00 ",9/22/2018,east
" $1,641.00 ",9/22/2018,west
" $1,731.00 ",9/23/2018,north
" $1,677.00 ",9/23/2018,south
" $1,728.00 ",9/23/2018,east
" $1,755.00 ",9/23/2018,west
" $1,611.00 ",9/24/2018,north
" $1,593.00 ",9/24/2018,south
" $1,797.00 ",9/24/2018,east
" $1,560.00 ",9/24/2018,west
" $1,530.00 ",9/25/2018,north
" $1,770.00 ",9/25/2018,south
" $1,611.00 ",9/25/2018,east
" $1,701.00 ",9/25/2018,west
" $1,617.00 ",9/26/2018,north
" $1,515.00 ",9/26/2018,south
" $1,713.00 ",9/26/2018,east
" $1,500.00 ",9/26/2018,west
" $1,632.00 ",9/27/2018,north
" $1,713.00 ",9/27/2018,south
" $1,743.00 ",9/27/2018,east
" $1,587.00 ",9/27/2018,west
" $1,749.00 ",9/28/2018,north
" $1,533.00 ",9/28/2018,south
" $1,653.00 ",9/28/2018,east
" $1,512.00 ",9/28/2018,west
" $1,518.00 ",9/29/2018,north
" $1,623.00 ",9/29/2018,south
" $1,701.00 ",9/29/2018,east
" $1,596.00 ",9/29/2018,west
" $1,746.00 ",9/30/2018,north
" $1,536.00 ",9/30/2018,south
" $1,659.00 ",9/30/2018,east
" $1,524.00 ",9/30/2018,west
" $1,782.00 ",10/1/2018,north
" $1,632.00 ",10/1/2018,south
" $1,755.00 ",10/1/2018,east
" $1,650.00 ",10/1/2018,west
" $1,680.00 ",10/2/2018,north
" $1,701.00 ",10/2/2018,south
" $1,800.00 ",10/2/2018,east
" $1,740.00 ",10/2/2018,west
" $1,563.00 ",10/3/2018,north
" $1,788.00 ",10/3/2018,south
" $1,536.00 ",10/3/2018,east
" $1,764.00 ",10/3/2018,west
" $1,512.00 ",10/4/2018,north
" $1,560.00 ",10/4/2018,south
" $1,626.00 ",10/4/2018,east
" $1,797.00 ",10/4/2018,west
" $1,779.00 ",10/5/2018,north
" $1,683.00 ",10/5/2018,south
" $1,713.00 ",10/5/2018,east
" $1,794.00 ",10/5/2018,west
" $1,584.00 ",10/6/2018,north
" $1,647.00 ",10/6/2018,south
" $1,596.00 ",10/6/2018,east
" $1,515.00 ",10/6/2018,west
" $1,533.00 ",10/7/2018,north
" $1,608.00 ",10/7/2018,south
" $1,794.00 ",10/7/2018,east
" $1,578.00 ",10/7/2018,west
" $1,701.00 ",10/8/2018,north
" $1,617.00 ",10/8/2018,south
" $1,779.00 ",10/8/2018,east
" $1,785.00 ",10/8/2018,west
" $1,680.00 ",10/9/2018,north
" $1,590.00 ",10/9/2018,south
" $1,551.00 ",10/9/2018,east
" $1,587.00 ",10/9/2018,west
" $1,749.00 ",10/10/2018,north
" $1,701.00 ",10/10/2018,south
" $1,599.00 ",10/10/2018,east
" $1,506.00 ",10/10/2018,west
" $1,596.00 ",10/11/2018,north
" $1,800.00 ",10/11/2018,south
" $1,749.00 ",10/11/2018,east
" $1,674.00 ",10/11/2018,west
" $1,782.00 ",10/12/2018,north
" $1,647.00 ",10/12/2018,south
" $1,542.00 ",10/12/2018,east
" $1,656.00 ",10/12/2018,west
" $1,581.00 ",10/13/2018,north
" $1,713.00 ",10/13/2018,south
" $1,722.00 ",10/13/2018,east
" $1,686.00 ",10/13/2018,west
" $1,728.00 ",10/14/2018,north
" $1,755.00 ",10/14/2018,south
" $1,503.00 ",10/14/2018,east
" $1,602.00 ",10/14/2018,west
" $1,605.00 ",10/15/2018,north
" $1,719.00 ",10/15/2018,south
" $1,548.00 ",10/15/2018,east
" $1,626.00 ",10/15/2018,west
" $1,551.00 ",10/16/2018,north
" $1,662.00 ",10/16/2018,south
" $1,650.00 ",10/16/2018,east
" $1,788.00 ",10/16/2018,west
" $1,536.00 ",10/17/2018,north
" $1,551.00 ",10/17/2018,south
" $1,656.00 ",10/17/2018,east
" $1,644.00 ",10/17/2018,west
" $1,692.00 ",10/18/2018,north
" $1,518.00 ",10/18/2018,south
" $1,509.00 ",10/18/2018,east
" $1,674.00 ",10/18/2018,west
" $1,521.00 ",10/19/2018,north
" $1,632.00 ",10/19/2018,south
" $1,794.00 ",10/19/2018,east
" $1,689.00 ",10/19/2018,west
" $1,692.00 ",10/20/2018,north
" $1,662.00 ",10/20/2018,south
" $1,776.00 ",10/20/2018,east
" $1,710.00 ",10/20/2018,west
" $1,569.00 ",10/21/2018,north
" $1,704.00 ",10/21/2018,south
" $1,767.00 ",10/21/2018,east
" $1,767.00 ",10/21/2018,west
" $1,542.00 ",10/22/2018,north
" $1,707.00 ",10/22/2018,south
" $1,578.00 ",10/22/2018,east
" $1,521.00 ",10/22/2018,west
" $1,764.00 ",10/23/2018,north
" $1,683.00 ",10/23/2018,south
" $1,602.00 ",10/23/2018,east
" $1,755.00 ",10/23/2018,west
" $1,650.00 ",10/24/2018,north
" $1,629.00 ",10/24/2018,south
" $1,692.00 ",10/24/2018,east
" $1,542.00 ",10/24/2018,west
" $1,629.00 ",10/25/2018,north
" $1,587.00 ",10/25/2018,south
" $1,635.00 ",10/25/2018,east
" $1,653.00 ",10/25/2018,west
" $1,596.00 ",10/26/2018,north
" $1,524.00 ",10/26/2018,south
" $1,545.00 ",10/26/2018,east
" $1,707.00 ",10/26/2018,west
" $1,509.00 ",10/27/2018,north
" $1,509.00 ",10/27/2018,south
" $1,686.00 ",10/27/2018,east
" $1,785.00 ",10/27/2018,west
" $1,635.00 ",10/28/2018,north
" $1,752.00 ",10/28/2018,south
" $1,785.00 ",10/28/2018,east
" $1,755.00 ",10/28/2018,west
" $1,707.00 ",10/29/2018,north
" $1,701.00 ",10/29/2018,south
" $1,599.00 ",10/29/2018,east
" $1,782.00 ",10/29/2018,west
" $1,677.00 ",10/30/2018,north
" $1,719.00 ",10/30/2018,south
" $1,530.00 ",10/30/2018,east
" $1,776.00 ",10/30/2018,west
" $1,674.00 ",10/31/2018,north
" $1,641.00 ",10/31/2018,south
" $1,596.00 ",10/31/2018,east
" $1,506.00 ",10/31/2018,west
" $1,692.00 ",11/1/2018,north
" $1,623.00 ",11/1/2018,south
" $1,593.00 ",11/1/2018,east
" $1,551.00 ",11/1/2018,west
" $1,728.00 ",11/2/2018,north
" $1,608.00 ",11/2/2018,south
" $1,530.00 ",11/2/2018,east
" $1,791.00 ",11/2/2018,west
" $1,704.00 ",11/3/2018,north
" $1,653.00 ",11/3/2018,south
" $1,548.00 ",11/3/2018,east
" $1,626.00 ",11/3/2018,west
" $1,695.00 ",11/4/2018,north
" $1,590.00 ",11/4/2018,south
" $1,530.00 ",11/4/2018,east
" $1,644.00 ",11/4/2018,west
" $1,611.00 ",11/5/2018,north
" $1,617.00 ",11/5/2018,south
" $1,776.00 ",11/5/2018,east
" $1,641.00 ",11/5/2018,west
" $1,740.00 ",11/6/2018,north
" $1,590.00 ",11/6/2018,south
" $1,773.00 ",11/6/2018,east
" $1,641.00 ",11/6/2018,west
" $1,527.00 ",11/7/2018,north
" $1,755.00 ",11/7/2018,south
" $1,650.00 ",11/7/2018,east
" $1,593.00 ",11/7/2018,west
" $1,548.00 ",11/8/2018,north
" $1,623.00 ",11/8/2018,south
" $1,500.00 ",11/8/2018,east
" $1,569.00 ",11/8/2018,west
" $1,647.00 ",11/9/2018,north
" $1,662.00 ",11/9/2018,south
" $1,710.00 ",11/9/2018,east
" $1,719.00 ",11/9/2018,west
" $1,590.00 ",11/10/2018,north
" $1,539.00 ",11/10/2018,south
" $1,566.00 ",11/10/2018,east
" $1,770.00 ",11/10/2018,west
" $1,722.00 ",11/11/2018,north
" $1,524.00 ",11/11/2018,south
" $1,641.00 ",11/11/2018,east
" $1,662.00 ",11/11/2018,west
" $1,716.00 ",11/12/2018,north
" $1,611.00 ",11/12/2018,south
" $1,569.00 ",11/12/2018,east
" $1,797.00 ",11/12/2018,west
" $1,698.00 ",11/13/2018,north
" $1,581.00 ",11/13/2018,south
" $1,776.00 ",11/13/2018,east
" $1,644.00 ",11/13/2018,west
" $1,563.00 ",11/14/2018,north
" $1,707.00 ",11/14/2018,south
" $1,533.00 ",11/14/2018,east
" $1,572.00 ",11/14/2018,west
" $1,623.00 ",11/15/2018,north
" $1,698.00 ",11/15/2018,south
" $1,521.00 ",11/15/2018,east
" $1,707.00 ",11/15/2018,west
" $1,587.00 ",11/16/2018,north
" $1,776.00 ",11/16/2018,south
" $1,662.00 ",11/16/2018,east
" $1,578.00 ",11/16/2018,west
" $1,554.00 ",11/17/2018,north
" $1,515.00 ",11/17/2018,south
" $1,602.00 ",11/17/2018,east
" $1,557.00 ",11/17/2018,west
" $1,521.00 ",11/18/2018,north
" $1,740.00 ",11/18/2018,south
" $1,617.00 ",11/18/2018,east
" $1,647.00 ",11/18/2018,west
" $1,551.00 ",11/19/2018,north
" $1,500.00 ",11/19/2018,south
" $1,725.00 ",11/19/2018,east
" $1,563.00 ",11/19/2018,west
" $1,791.00 ",11/20/2018,north
" $1,578.00 ",11/20/2018,south
" $1,632.00 ",11/20/2018,east
" $1,674.00 ",11/20/2018,west
" $1,617.00 ",11/21/2018,north
" $1,509.00 ",11/21/2018,south
" $1,644.00 ",11/21/2018,east
" $1,542.00 ",11/21/2018,west
" $1,650.00 ",11/22/2018,north
" $1,758.00 ",11/22/2018,south
" $1,710.00 ",11/22/2018,east
" $1,737.00 ",11/22/2018,west
" $1,779.00 ",11/23/2018,north
" $1,743.00 ",11/23/2018,south
" $1,560.00 ",11/23/2018,east
" $1,719.00 ",11/23/2018,west
" $1,689.00 ",11/24/2018,north
" $1,605.00 ",11/24/2018,south
" $1,683.00 ",11/24/2018,east
" $1,518.00 ",11/24/2018,west
" $1,665.00 ",11/25/2018,north
" $1,671.00 ",11/25/2018,south
" $1,704.00 ",11/25/2018,east
" $1,731.00 ",11/25/2018,west
" $1,653.00 ",11/26/2018,north
" $1,542.00 ",11/26/2018,south
" $1,659.00 ",11/26/2018,east
" $1,650.00 ",11/26/2018,west
" $1,773.00 ",11/27/2018,north
" $1,647.00 ",11/27/2018,south
" $1,725.00 ",11/27/2018,east
" $1,644.00 ",11/27/2018,west
" $1,767.00 ",11/28/2018,north
" $1,728.00 ",11/28/2018,south
" $1,719.00 ",11/28/2018,east
" $1,677.00 ",11/28/2018,west
" $1,686.00 ",11/29/2018,north
" $1,527.00 ",11/29/2018,south
" $1,689.00 ",11/29/2018,east
" $1,686.00 ",11/29/2018,west
" $1,641.00 ",11/30/2018,north
" $1,665.00 ",11/30/2018,south
" $1,755.00 ",11/30/2018,east
" $1,551.00 ",11/30/2018,west
" $1,665.00 ",12/1/2018,north
" $1,527.00 ",12/1/2018,south
" $1,536.00 ",12/1/2018,east
" $1,656.00 ",12/1/2018,west
" $1,563.00 ",12/2/2018,north
" $1,554.00 ",12/2/2018,south
" $1,602.00 ",12/2/2018,east
" $1,737.00 ",12/2/2018,west
" $1,506.00 ",12/3/2018,north
" $1,755.00 ",12/3/2018,south
" $1,572.00 ",12/3/2018,east
" $1,608.00 ",12/3/2018,west
" $1,722.00 ",12/4/2018,north
" $1,788.00 ",12/4/2018,south
" $1,788.00 ",12/4/2018,east
" $1,587.00 ",12/4/2018,west
" $1,677.00 ",12/5/2018,north
" $1,725.00 ",12/5/2018,south
" $1,731.00 ",12/5/2018,east
" $1,518.00 ",12/5/2018,west
" $1,737.00 ",12/6/2018,north
" $1,797.00 ",12/6/2018,south
" $1,662.00 ",12/6/2018,east
" $1,662.00 ",12/6/2018,west
" $1,716.00 ",12/7/2018,north
" $1,596.00 ",12/7/2018,south
" $1,653.00 ",12/7/2018,east
" $1,635.00 ",12/7/2018,west
" $1,782.00 ",12/8/2018,north
" $1,773.00 ",12/8/2018,south
" $1,755.00 ",12/8/2018,east
" $1,719.00 ",12/8/2018,west
" $1,737.00 ",12/9/2018,north
" $1,548.00 ",12/9/2018,south
" $1,665.00 ",12/9/2018,east
" $1,659.00 ",12/9/2018,west
" $1,659.00 ",12/10/2018,north
" $1,575.00 ",12/10/2018,south
" $1,509.00 ",12/10/2018,east
" $1,767.00 ",12/10/2018,west
" $1,509.00 ",12/11/2018,north
" $1,527.00 ",12/11/2018,south
" $1,575.00 ",12/11/2018,east
" $1,620.00 ",12/11/2018,west
" $1,623.00 ",12/12/2018,north
" $1,623.00 ",12/12/2018,south
" $1,773.00 ",12/12/2018,east
" $1,743.00 ",12/12/2018,west
" $1,719.00 ",12/13/2018,north
" $1,782.00 ",12/13/2018,south
" $1,713.00 ",12/13/2018,east
" $1,593.00 ",12/13/2018,west
" $1,716.00 ",12/14/2018,north
" $1,686.00 ",12/14/2018,south
" $1,569.00 ",12/14/2018,east
" $1,704.00 ",12/14/2018,west
" $1,554.00 ",12/15/2018,north
" $1,545.00 ",12/15/2018,south
" $1,587.00 ",12/15/2018,east
" $1,800.00 ",12/15/2018,west
" $1,635.00 ",12/16/2018,north
" $1,620.00 ",12/16/2018,south
" $1,800.00 ",12/16/2018,east
" $1,641.00 ",12/16/2018,west
" $1,635.00 ",12/17/2018,north
" $1,527.00 ",12/17/2018,south
" $1,626.00 ",12/17/2018,east
" $1,716.00 ",12/17/2018,west
" $1,755.00 ",12/18/2018,north
" $1,755.00 ",12/18/2018,south
" $1,605.00 ",12/18/2018,east
" $1,779.00 ",12/18/2018,west
" $1,566.00 ",12/19/2018,north
" $1,566.00 ",12/19/2018,south
" $1,797.00 ",12/19/2018,east
" $1,770.00 ",12/19/2018,west
" $1,731.00 ",12/20/2018,north
" $1,551.00 ",12/20/2018,south
" $1,767.00 ",12/20/2018,east
" $1,626.00 ",12/20/2018,west
" $1,659.00 ",12/21/2018,north
" $1,710.00 ",12/21/2018,south
" $1,542.00 ",12/21/2018,east
" $1,569.00 ",12/21/2018,west
" $1,776.00 ",12/22/2018,north
" $1,578.00 ",12/22/2018,south
" $1,668.00 ",12/22/2018,east
" $1,527.00 ",12/22/2018,west
" $1,770.00 ",12/23/2018,north
" $1,623.00 ",12/23/2018,south
" $1,710.00 ",12/23/2018,east
" $1,731.00 ",12/23/2018,west
" $1,740.00 ",12/24/2018,north
" $1,632.00 ",12/24/2018,south
" $1,719.00 ",12/24/2018,east
" $1,500.00 ",12/24/2018,west
" $1,512.00 ",12/25/2018,north
" $1,605.00 ",12/25/2018,south
" $1,623.00 ",12/25/2018,east
" $1,533.00 ",12/25/2018,west
" $1,683.00 ",12/26/2018,north
" $1,734.00 ",12/26/2018,south
" $1,545.00 ",12/26/2018,east
" $1,587.00 ",12/26/2018,west
" $1,578.00 ",12/27/2018,north
" $1,650.00 ",12/27/2018,south
" $1,632.00 ",12/27/2018,east
" $1,713.00 ",12/27/2018,west
" $1,650.00 ",12/28/2018,north
" $1,794.00 ",12/28/2018,south
" $1,764.00 ",12/28/2018,east
" $1,797.00 ",12/28/2018,west
" $1,626.00 ",12/29/2018,north
" $1,794.00 ",12/29/2018,south
" $1,695.00 ",12/29/2018,east
" $1,740.00 ",12/29/2018,west
" $1,758.00 ",12/30/2018,north
" $1,785.00 ",12/30/2018,south
" $1,599.00 ",12/30/2018,east
" $1,689.00 ",12/30/2018,west
" $1,527.00 ",12/31/2018,north
" $1,710.00 ",12/31/2018,south
" $1,590.00 ",12/31/2018,east
" $1,653.00 ",12/31/2018,west
" $1,518.00 ",1/1/2019,north
" $1,632.00 ",1/1/2019,south
" $1,755.00 ",1/1/2019,east
" $1,551.00 ",1/1/2019,west
" $1,767.00 ",1/2/2019,north
" $1,605.00 ",1/2/2019,south
" $1,692.00 ",1/2/2019,east
" $1,794.00 ",1/2/2019,west
" $1,695.00 ",1/3/2019,north
" $1,737.00 ",1/3/2019,south
" $1,575.00 ",1/3/2019,east
" $1,509.00 ",1/3/2019,west
" $1,590.00 ",1/4/2019,north
" $1,500.00 ",1/4/2019,south
" $1,590.00 ",1/4/2019,east
" $1,638.00 ",1/4/2019,west
" $1,761.00 ",1/5/2019,north
" $1,590.00 ",1/5/2019,south
" $1,725.00 ",1/5/2019,east
" $1,551.00 ",1/5/2019,west
" $1,644.00 ",1/6/2019,north
" $1,779.00 ",1/6/2019,south
" $1,794.00 ",1/6/2019,east
" $1,638.00 ",1/6/2019,west
" $1,644.00 ",1/7/2019,north
" $1,647.00 ",1/7/2019,south
" $1,692.00 ",1/7/2019,east
" $1,623.00 ",1/7/2019,west
" $1,722.00 ",1/8/2019,north
" $1,551.00 ",1/8/2019,south
" $1,731.00 ",1/8/2019,east
" $1,701.00 ",1/8/2019,west
" $1,500.00 ",1/9/2019,north
" $1,764.00 ",1/9/2019,south
" $1,764.00 ",1/9/2019,east
" $1,635.00 ",1/9/2019,west
" $1,767.00 ",1/10/2019,north
" $1,551.00 ",1/10/2019,south
" $1,512.00 ",1/10/2019,east
" $1,686.00 ",1/10/2019,west
" $1,662.00 ",1/11/2019,north
" $1,512.00 ",1/11/2019,south
" $1,608.00 ",1/11/2019,east
" $1,611.00 ",1/11/2019,west
" $1,566.00 ",1/12/2019,north
" $1,773.00 ",1/12/2019,south
" $1,707.00 ",1/12/2019,east
" $1,752.00 ",1/12/2019,west
" $1,551.00 ",1/13/2019,north
" $1,503.00 ",1/13/2019,south
" $1,536.00 ",1/13/2019,east
" $1,728.00 ",1/13/2019,west
" $1,692.00 ",1/14/2019,north
" $1,521.00 ",1/14/2019,south
" $1,698.00 ",1/14/2019,east
" $1,791.00 ",1/14/2019,west
" $1,605.00 ",1/15/2019,north
" $1,761.00 ",1/15/2019,south
" $1,617.00 ",1/15/2019,east
" $1,503.00 ",1/15/2019,west
" $1,548.00 ",1/16/2019,north
" $1,734.00 ",1/16/2019,south
" $1,506.00 ",1/16/2019,east
" $1,533.00 ",1/16/2019,west
" $1,590.00 ",1/17/2019,north
" $1,707.00 ",1/17/2019,south
" $1,509.00 ",1/17/2019,east
" $1,653.00 ",1/17/2019,west
" $1,572.00 ",1/18/2019,north
" $1,563.00 ",1/18/2019,south
" $1,635.00 ",1/18/2019,east
" $1,734.00 ",1/18/2019,west
" $1,587.00 ",1/19/2019,north
" $1,506.00 ",1/19/2019,south
" $1,689.00 ",1/19/2019,east
" $1,701.00 ",1/19/2019,west
" $1,707.00 ",1/20/2019,north
" $1,557.00 ",1/20/2019,south
" $1,722.00 ",1/20/2019,east
" $1,629.00 ",1/20/2019,west
" $1,611.00 ",1/21/2019,north
" $1,515.00 ",1/21/2019,south
" $1,614.00 ",1/21/2019,east
" $1,593.00 ",1/21/2019,west
" $1,719.00 ",1/22/2019,north
" $1,506.00 ",1/22/2019,south
" $1,794.00 ",1/22/2019,east
" $1,731.00 ",1/22/2019,west
" $1,662.00 ",1/23/2019,north
" $1,728.00 ",1/23/2019,south
" $1,563.00 ",1/23/2019,east
" $1,662.00 ",1/23/2019,west
" $1,647.00 ",1/24/2019,north
" $1,638.00 ",1/24/2019,south
" $1,557.00 ",1/24/2019,east
" $1,518.00 ",1/24/2019,west
" $1,560.00 ",1/25/2019,north
" $1,656.00 ",1/25/2019,south
" $1,707.00 ",1/25/2019,east
" $1,767.00 ",1/25/2019,west
" $1,671.00 ",1/26/2019,north
" $1,686.00 ",1/26/2019,south
" $1,653.00 ",1/26/2019,east
" $1,647.00 ",1/26/2019,west
" $1,524.00 ",1/27/2019,north
" $1,503.00 ",1/27/2019,south
" $1,533.00 ",1/27/2019,east
" $1,785.00 ",1/27/2019,west
" $1,731.00 ",1/28/2019,north
" $1,782.00 ",1/28/2019,south
" $1,560.00 ",1/28/2019,east
" $1,782.00 ",1/28/2019,west
" $1,500.00 ",1/29/2019,north
" $1,728.00 ",1/29/2019,south
" $1,605.00 ",1/29/2019,east
" $1,614.00 ",1/29/2019,west
" $1,782.00 ",1/30/2019,north
" $1,638.00 ",1/30/2019,south
" $1,797.00 ",1/30/2019,east
" $1,641.00 ",1/30/2019,west
" $1,650.00 ",1/31/2019,north
" $1,536.00 ",1/31/2019,south
" $1,599.00 ",1/31/2019,east
" $1,740.00 ",1/31/2019,west
" $1,749.00 ",2/1/2019,north
" $1,581.00 ",2/1/2019,south
" $1,662.00 ",2/1/2019,east
" $1,509.00 ",2/1/2019,west
" $1,596.00 ",2/2/2019,north
" $1,638.00 ",2/2/2019,south
" $1,746.00 ",2/2/2019,east
" $1,611.00 ",2/2/2019,west
" $1,602.00 ",2/3/2019,north
" $1,722.00 ",2/3/2019,south
" $1,734.00 ",2/3/2019,east
" $1,749.00 ",2/3/2019,west
" $1,548.00 ",2/4/2019,north
" $1,647.00 ",2/4/2019,south
" $1,560.00 ",2/4/2019,east
" $1,542.00 ",2/4/2019,west
" $1,617.00 ",2/5/2019,north
" $1,659.00 ",2/5/2019,south
" $1,674.00 ",2/5/2019,east
" $1,524.00 ",2/5/2019,west
" $1,551.00 ",2/6/2019,north
" $1,722.00 ",2/6/2019,south
" $1,563.00 ",2/6/2019,east
" $1,692.00 ",2/6/2019,west
" $1,734.00 ",2/7/2019,north
" $1,584.00 ",2/7/2019,south
" $1,662.00 ",2/7/2019,east
" $1,545.00 ",2/7/2019,west
" $1,662.00 ",2/8/2019,north
" $1,614.00 ",2/8/2019,south
" $1,719.00 ",2/8/2019,east
" $1,788.00 ",2/8/2019,west
